fips,state_abbr,state_name,county_name,uninsured_pct,pcp_rate,preventable_hospital_stays,priority_score,priority_tier
48017,TX,Texas,Bailey,0.2658431794,2.926116e-4,3549,0.8640298316952089,Very High
28127,MS,Mississippi,Simpson,0.14196273290000003,3.106796e-4,5239,0.8596746527805956,Very High
13075,GA,Georgia,Cook,0.17430278880000002,5.224964000000001e-4,4072,0.859484324749147,Very High
48387,TX,Texas,Red River,0.1910559588,2.596279e-4,4140,0.8345172021017934,Very High
48313,TX,Texas,Madison,0.24304148450000007,2.186908e-4,3882,0.8288793485611108,Very High
48343,TX,Texas,Morris,0.1670788087,2.493766e-4,3630,0.8172825505177292,Very High
48353,TX,Texas,Nolan,0.1893291893,4.795506e-4,4057,0.8108467278612069,Very High
40095,OK,Oklahoma,Marshall,0.1860294118,2.565089e-4,4745,0.7949902557133729,Very High
37047,NC,North Carolina,Columbus,0.1373130232,3.992654e-4,4056,0.7949561828646985,Very High
13235,GA,Georgia,Pulaski,0.15960963320000002,6.050217e-4,3669,0.7935206537634542,Very High
48087,TX,Texas,Collingsworth,0.25981580220000006,3.824092e-4,3426,0.7910894980793065,Very High
12013,FL,Florida,Calhoun,0.1528013582,2.932336e-4,3838,0.7889421261654889,Very High
13209,GA,Georgia,Montgomery,0.14147040100000002,NA,3957,0.7750381142678778,Very High
37017,NC,North Carolina,Bladen,0.13971539460000004,2.370872e-4,3752,0.7702005926064899,Very High
13201,GA,Georgia,Miller,0.13766114180000005,5.068424000000001e-4,4155,0.7555809018278395,Very High
48063,TX,Texas,Camp,0.2019146234,7.133797999999999e-4,3514,0.7528969759603872,Very High
48273,TX,Texas,Kleberg,0.1911888956,4.243512e-4,3475,0.7495512681487744,Very High
48391,TX,Texas,Refugio,0.1853811483,1.4801660000000002e-4,3972,0.7428248982744051,Very High
40021,OK,Oklahoma,Cherokee,0.17137007529999998,7.348773e-4,3711,0.7425203762905495,Very High
12093,FL,Florida,Okeechobee,0.17541436460000004,4.221924e-4,3971,0.730067123840995,Very High
12133,FL,Florida,Washington,0.1666845321,3.145149e-4,3652,0.7270478624138345,Very High
13021,GA,Georgia,Bibb,0.1596857126,0.0013970222,3589,0.7120981605262767,Very High
48293,TX,Texas,Limestone,0.19758935,4.0689e-4,3557,0.6995179701084069,Very High
13279,GA,Georgia,Toombs,0.1608181734,7.8035e-4,3523,0.6988451962519633,Very High
13005,GA,Georgia,Bacon,0.17238645370000005,4.513043000000001e-4,4090,0.6979979686158855,Very High
48357,TX,Texas,Ochiltree,0.28089210370000006,4.089143e-4,4479,0.6975815433495428,Very High
02070,AK,Alaska,Dillingham,0.1696480092,0.0025146689,4937,0.6781755364960422,Very High
13025,GA,Georgia,Brantley,0.17945785970000003,1.6573670000000004e-4,3472,0.6781224616617652,Very High
12065,FL,Florida,Jefferson,0.1526860522,2.748196e-4,3466,0.6662701260763906,Very High
13105,GA,Georgia,Elbert,0.1847947823,4.086011e-4,3431,0.6610243882172571,Very High
48349,TX,Texas,Navarro,0.1870862797,2.7989770000000006e-4,3597,0.6471500718915069,Very High
20189,KS,Kansas,Stevens,0.1896511897,1.889288e-4,4850,0.6427182123945053,Very High
48277,TX,Texas,Lamar,0.1818813774,4.391393e-4,4303,0.6346889779381482,Very High
13277,GA,Georgia,Tift,0.16565754419999998,6.551489999999999e-4,3660,0.629647271381164,Very High
13233,GA,Georgia,Polk,0.15284190850000004,2.299062e-4,4375,0.6231230410478577,Very High
40033,OK,Oklahoma,Cotton,0.1382319173,NA,3451,0.62275467809594,Very High
28003,MS,Mississippi,Alcorn,0.13923957180000002,4.366939e-4,3720,0.6202437317954941,Very High
13253,GA,Georgia,Seminole,0.15119083510000003,8.698489000000001e-4,3391,0.617060318556819,Very High
48429,TX,Texas,Stephens,0.2074695122,3.2704679999999995e-4,3628,0.6068707983054551,Very High
13119,GA,Georgia,Franklin,0.1736200257,3.3634639999999993e-4,3923,0.6034910505916077,Very High
40099,OK,Oklahoma,Murray,0.16379228200000004,2.915877000000001e-4,4510,0.5989781056708796,Very High
20209,KS,Kansas,Wyandotte,0.15122528400000004,5.567329000000001e-4,4093,0.5934761729738904,Very High
48001,TX,Texas,Anderson,0.1765956257,3.766993999999999e-4,3528,0.5931042448685614,Very High
46023,SD,South Dakota,Charles Mix,0.15536805350000005,3.274037e-4,4322,0.587874437013713,Very High
40025,OK,Oklahoma,Cimarron,0.14799528300000006,NA,7225,0.5809430090518926,Very High
28131,MS,Mississippi,Stone,0.15241635690000005,3.2181939999999996e-4,3549,0.580803225135407,Very High
29065,MO,Missouri,Dent,0.13941018770000005,2.7716190000000003e-4,4313,0.5739745529042579,Very High
13225,GA,Georgia,Peach,0.154682807,2.111412e-4,3791,0.5671782857667497,Very High
48395,TX,Texas,Robertson,0.17395529640000004,1.179384e-4,4167,0.5612012257308044,Very High
48083,TX,Texas,Coleman,0.2160206718,5.171298999999999e-4,4543,0.5513539289496524,Very High
48197,TX,Texas,Hardeman,0.1985428051,0.0011261261,5555,0.5432037947950565,Very High
45081,SC,South Carolina,Saluda,0.1405082212,1.5939640000000004e-4,3629,0.5428501972811202,Very High
37103,NC,North Carolina,Jones,0.1360395751,6.482981999999999e-4,3406,0.5393402519993733,Very High
13183,GA,Georgia,Long,0.15635341870000002,5.83022e-5,3930,0.5383599077119966,Very High
48331,TX,Texas,Milam,0.19276623570000004,3.98311e-5,3797,0.534462874591337,Very High
48401,TX,Texas,Rusk,0.1899350649,2.275183e-4,4153,0.5174061650404349,Very High
48213,TX,Texas,Henderson,0.223510472,3.585643e-4,4126,0.5140793489737433,Very High
48239,TX,Texas,Jackson,0.198038887,1.3226640000000005e-4,4719,0.5100327050883092,Very High
12075,FL,Florida,Levy,0.1701948013,1.1322980000000004e-4,3490,0.5062074269978081,Very High
40137,OK,Oklahoma,Stephens,0.14424550950000004,3.941663e-4,3517,0.49700245849115426,Very High
